timestamp,reward
10000,16.0
20000,23.419117647058822
30000,29.264550264550266
40000,32.43032786885246
50000,34.071661237785015
60000,34.046070460704605
70000,36.43540669856459
80000,37.20550847457627
90000,37.962335216572505
100000,39.03589743589744
110000,40.289968652037615
120000,43.181683899556866
130000,44.36878453038674
140000,45.704427083333336
150000,48.46
160000,49.28959810874704
170000,50.619369369369366
180000,52.204103671706264
190000,54.04070981210856
200000,56.42451874366768
210000,58.58620689655172
220000,59.98669201520912
230000,60.9302752293578
240000,61.679964539007095
250000,62.81818181818182
260000,64.7434819175778
270000,66.61197703035275
280000,67.68228752978554
290000,68.93312597200622
300000,70.31863117870722
310000,71.60982874162323
320000,72.24781976744185
330000,73.68518518518519
340000,74.06297577854671
350000,75.19173441734418
360000,75.51219512195122
370000,76.12588766946418
380000,77.82940802036919
390000,78.87781954887218
400000,80.09225092250922
410000,80.12949640287769
420000,81.17688679245283
430000,82.19442832269297
440000,83.01369081574444
450000,83.5979843225084
460000,84.5383765875207
470000,86.01584699453552
480000,86.91070467993545
490000,87.84272051009565
500000,89.12189973614775
510000,90.3529106029106
520000,91.48636129696345
530000,92.36451448906965
540000,94.10045431600201
550000,95.25837081459271
560000,95.68304668304668
570000,95.72727272727273
580000,96.57060794638583
590000,97.54218009478673
600000,98.62300469483569
610000,99.65690376569037
620000,100.52718894009216
630000,101.48288452761297
640000,102.45594215996385
650000,103.58359480053788
660000,104.63809946714032
670000,105.46522887323944
680000,105.12759515570934
690000,105.54576561163387
700000,106.10419313850063
710000,107.15042016806723
720000,107.80774032459426
730000,108.61189099917424
740000,109.25460499386001
750000,110.14059325477449
760000,111.05564516129033
770000,111.78871548619448
780000,112.26872770511297
790000,113.20433070866142
800000,113.81076863051112
810000,114.75755228505035
820000,114.9437212863706
830000,115.57446808510639
840000,116.75481677370608
850000,117.1564371257485
860000,117.39162652834383
870000,117.9313509544787
880000,118.26574444848926
890000,119.16341287057122
900000,119.26845878136201
910000,120.16933475631448
920000,120.3874603733709
930000,120.49372384937239
940000,120.5946132596685
950000,121.00376583361863
960000,121.45006793478261
970000,122.78440677966101
980000,123.44654300168634
990000,124.66733870967742
1000000,125.06568856285429
1010000,125.72408082146406
1020000,125.95795006570302
1030000,126.11835670035866
1040000,126.61202715809894
1050000,126.85049727301893
1060000,127.54365838113448
1070000,128.1732657586316
1080000,128.82908404154864
1090000,129.3791054113231
1100000,129.86513362336856
1110000,130.77458256029684
1120000,131.49907692307693
1130000,132.01681957186545
1140000,132.41051352172593
1150000,133.30142381096638
1160000,133.79741119807346
1170000,134.0747831289261
1180000,134.64321907600595
1190000,135.63552787663107
1200000,135.81689726229027
1210000,136.37635352648522
1220000,136.4893864495493
1230000,137.1028901734104
1240000,137.0963026655202
1250000,137.08698123934053
1260000,137.19057029926594
1270000,137.31940549635445
1280000,138.07870499581355
1290000,138.5367749097974
1300000,138.8045278851463
1310000,139.0235745614035
1320000,139.27364404469884
1330000,139.91506105834463
1340000,139.78486806677438
1350000,139.98476343223737
1360000,140.17339352097716
1370000,140.47464342313788
1380000,140.96685954760653
1390000,140.5753781950965
1400000,140.8199481865285
1410000,141.4455624355005
1420000,141.53731726083612
1430000,141.7900101936799
1440000,142.15655924892158
1450000,142.52942662288456
1460000,143.25490689481632
1470000,143.59919839679358
1480000,144.0306886227545
1490000,144.54260869565218
1500000,144.68395061728395
1510000,144.3201174743025
1520000,144.759385665529
1530000,145.26493443419136
1540000,145.41179313678106
1550000,146.24403758130572
1560000,146.65586753059756
1570000,147.382866714525
1580000,147.80986418870623
1590000,148.17093409198674
1600000,148.5629279811098
1610000,149.032
1620000,149.6782363977486
1630000,149.91777622050924
1640000,150.20255516840882
1650000,150.6184636742249
1660000,151.17588750576303
1670000,151.64584290307764
1680000,151.70639269406394
1690000,151.66054004992057
1700000,152.13071008593397
1710000,152.54359089885108
1720000,152.612331838565
1730000,152.99888442659528
1740000,153.36280826483005
1750000,153.5054167587884
1760000,153.66160616061606
1770000,153.97043363994743
1780000,154.43369019008085
1790000,154.15481352992194
1800000,153.9928879310345
1810000,153.89507494646682
1820000,153.90527884206045
1830000,153.96377886041094
1840000,154.2510018983337
1850000,154.5956686291001
1860000,154.92587939698493
1870000,155.12044175869974
1880000,155.31279817465256
1890000,155.45116663225272
1900000,155.45409735058533
1910000,155.81825624232502
1920000,155.99286878565607
1930000,156.38416243654822
1940000,156.4048484848485
1950000,156.78683574879227
1960000,157.25471698113208
1970000,157.6615969581749
1980000,158.0775827682489
1990000,158.21310824230386
2000000,158.31500889855644
2010000,158.5527093596059
2020000,158.78715884547418
2030000,159.00449745795854
2040000,159.5587431693989
2050000,159.95507584597433
2060000,160.14894441216347
2070000,160.63866357667052
2080000,160.9478344562079
2090000,161.0189691511784
2100000,161.07476635514018
2110000,161.36982136069935
2120000,161.21598639455783
2130000,161.6463713477851
2140000,161.81251174149915
2150000,161.92051617729567
2160000,162.31616274729376
2170000,162.33327144448572
2180000,162.45728550295857
2190000,162.54520346160928
2200000,162.87460987699652
2210000,163.21046852122987
2220000,163.3541742617572
2230000,163.78371501272264
2240000,164.10253623188405
2250000,164.28506950713125
2260000,164.74499909893674
2270000,165.18011864102104
2280000,165.3918652571224
2290000,165.99302450366662
2300000,166.26886708296163
2310000,166.77495107632095
2320000,166.97518610421835
2330000,167.32313947321902
2340000,167.68716954529432
2350000,167.98154657293497
2360000,168.12554718963403
2370000,167.5163421418637
2380000,166.84024179620033
2390000,167.41510084468194
2400000,167.88883152641543
2410000,168.20562993477515
2420000,168.4032147742818
2430000,168.98958333333334
2440000,169.45152496166298
2450000,169.76023789294817
2460000,169.91110734845918
2470000,170.39283299526707
2480000,170.87960148598447
2490000,171.55347503373818
2500000,171.9946127946128
2510000,172.4886573685095
2520000,173.04934541792548
2530000,173.42180174146014
2540000,173.73167473701787
2550000,173.95339547270305
2560000,174.02072624772012
2570000,174.15415150512734
2580000,174.43297609233306
2590000,174.65083018247574
2600000,174.89298590626024
2610000,175.2408830744072
2620000,175.53125510037538
2630000,176.01499103796644
2640000,176.38140139814664
2650000,176.64494163424123
2660000,176.89445611766607
2670000,177.15220896485005
2680000,177.65405666452028
2690000,177.9238921001927
2700000,178.10356971346246
2710000,178.33738019169328
2720000,178.19074868860275
2730000,178.24591982253207
2740000,178.19292706030944
2750000,178.70009460737938
2760000,179.01085417649836
2770000,179.241568627451
2780000,179.34224515322077
2790000,179.7447306791569
2800000,179.81782825140013
2810000,179.76856301348627
2820000,179.55685850948927
2830000,179.11329444273872
2840000,178.83435207823962
2850000,178.5126216545012
2860000,178.45469696969698
2870000,178.95387174833635
2880000,179.2795471698113
2890000,179.48870822041553
2900000,179.78654048370137
2910000,180.27786946736686
2920000,180.18520179372197
2930000,180.3383492252682
2940000,180.4945005945303
2950000,180.80183785386097
2960000,180.9631820198137
2970000,181.246496533412
2980000,181.53452083026644
2990000,181.78836833602585
3000000,182.04969217238346
3010000,182.55238513315774
3020000,182.91353877610632
3030000,183.16248907024192
3040000,183.37027341477602
3050000,183.6233502538071
3060000,183.3006498194946
3070000,183.65437256879412
3080000,183.69329119379398
3090000,183.87863590772318
3100000,184.11853016871603
3110000,183.93605810310453
3120000,184.0212977424393
3130000,184.08356940509915
3140000,184.51499717034523
3150000,185.06132542037585
3160000,185.16910935738443
3170000,185.3810461192351
3180000,185.7295438596491
3190000,185.84994400895857
3200000,186.00781904495952
3210000,186.25686028694804
3220000,186.42960389159137
3230000,186.51933471933472
3240000,186.50635710337204
3250000,186.56005509641872
3260000,186.4744064772883
3270000,186.4948693391709
3280000,186.67399317406142
3290000,187.06827473426003
3300000,187.35074829931972
3310000,187.60773930753564
3320000,187.87328906355876
3330000,188.04326663061113
3340000,188.18292189397005
3350000,188.57400673400673
3360000,188.7309760688357
3370000,189.22
3380000,189.5390593595069
3390000,189.71216577540108
3400000,189.99466239658395
3410000,190.27960570134542
3420000,190.64404524284762
3430000,191.17388992289284
3440000,191.5349084151845
3450000,191.8501326259947
3460000,192.35858050847457
3470000,191.87462096242584
3480000,191.83690366671047
3490000,191.59910971458498
3500000,191.82997909043388
3510000,192.0322159906091
3520000,192.32512058401772
3530000,193.0814014066163
3540000,193.29498179927197
3550000,193.73155844155843
3560000,194.05004537793337
3570000,194.2993267736924
3580000,194.6005171299289
3590000,195.05833763551885
3600000,195.15679711637486
3610000,195.10423620025674
3620000,195.41822609587285
3630000,195.43463258785943
3640000,195.73825931597753
3650000,195.78416899974548
3660000,195.7985529322163
3670000,196.00025332488917
3680000,196.22906653174803
3690000,196.5578282828283
3700000,196.27974842767296
3710000,196.2169278996865
3720000,196.44911753661285
3730000,196.42611083374936
3740000,196.68727408699988
3750000,197.07790914747977
3760000,197.0392254220457
3770000,197.36761243959856
3780000,197.5991091314031
3790000,197.53954349167182
3800000,197.18987341772151
3810000,196.3602932193036
3820000,196.08522035549063
3830000,196.29040496169281
3840000,196.61635525357923
3850000,196.85745428121595
3860000,197.1176684000484
3870000,197.5244138264443
3880000,197.86086641728008
3890000,197.9586746987952
3900000,198.39894128970164
3910000,198.70342342342343
3920000,198.92732941599712
3930000,199.2696777285252
3940000,199.62519440124416
3950000,199.85978741191926
3960000,200.16281011450383
3970000,200.20323655402188
3980000,200.40140175813733
3990000,200.69830347609442
4000000,200.93130403884874
4010000,201.10594773560365
4020000,201.0166214782506
4030000,201.22551789077212
4040000,201.39517930629043
4050000,201.85521371535933
4060000,202.1840901091165
4070000,202.5351617440225
4080000,202.8448033707865
4090000,202.91722124927028
4100000,203.20130627478423
4110000,203.41353208338185
4120000,203.4090381040892
4130000,203.63809302865096
4140000,203.84599351551645
4150000,204.22232504337768
4160000,204.26589728794
4170000,204.58916426512968
4180000,204.6090459201289
4190000,204.98574220995746
4200000,205.31797817346353
4210000,205.8447504302926
4220000,206.10623424249368
4230000,206.51643192488262
4240000,206.9053775743707
4250000,207.24794238683128
4260000,207.5390410958904
4270000,207.97148397399337
4280000,208.30268853953064
4290000,208.502161055505
4300000,208.6389551391255
4310000,208.92945446296926
4320000,209.3571671388102
4330000,209.69741906271224
4340000,209.90075731886515
4350000,210.14019641043006
4360000,210.22854246451902
4370000,210.290275435638
4380000,210.2067264573991
4390000,210.31718505258448
4400000,210.677733065057
4410000,210.63552235477758
4420000,210.71481028151774
4430000,210.87526380095522
4440000,211.0810960727757
4450000,211.31258307487815
4460000,211.4893287625788
4470000,211.76529710625138
4480000,211.9711040035293
4490000,212.33043190832967
4500000,212.4586449626045
4510000,212.51651849412798
4520000,212.81168475282254
4530000,213.12254955645602
4540000,213.2938989722283
4550000,213.5314990719511
4560000,213.62532693984306
4570000,213.767247007617
4580000,214.05076638765084
4590000,214.20599088343823
4600000,214.370611183355
4610000,214.57796775240774
4620000,214.8252647503782
4630000,215.1138939868293
4640000,215.3400539083558
4650000,215.51577134244806
4660000,215.75723040533276
4670000,215.88859074809488
4680000,215.94212218649517
4690000,216.20808815662778
4700000,216.42139574649994
4710000,216.75162770840004
4720000,216.99136552606333
4730000,217.2367216604577
4740000,217.30957186869225
4750000,217.15162110616657
4760000,217.21072675341162
4770000,217.5255150554675
4780000,217.544917756221
4790000,217.79056544171843
4800000,217.9368166526493
4810000,218.21868432114334
4820000,218.66726146740842
4830000,218.6707866345449
4840000,218.86120698671687
4850000,219.0327868852459
4860000,219.05523134639432
4870000,219.2177939646202
4880000,219.41111688311688
4890000,219.6088400083005
4900000,219.74730625777042
4910000,219.839590443686
4920000,219.81339663535968
4930000,220.10661992163332
4940000,220.19927946474525
4950000,220.43819415878238
4960000,220.5452119470389
4970000,220.6597293418085
4980000,221.07752970094225
4990000,221.0269855872432
5000000,221.40528949249463
